Contents,Class
WDMC RT @Rhion_R: So what shit is this. Male hoes now. WHAT is going on. http://t.co/XcY9QE5Yab,offensive
"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet",offensive
WTF is this chick singing the 7th inning stretch at the Giants game wearing? She's like a redneck Carmen Miranda. #nlds,offensive
Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0,offensive
Wagwuan bitches...!,offensive
Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a faggot if you wear a seat beat&#8221;,offensive
Wait a min RT @angie_goodwood Or her pussy RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.,offensive
Wait a min you nigga bitch! Lol RT @WILLIEP252: #FuckTheSteelers #HTTR I don't give a damn if it (cont) http://t.co/9VemNXDuQL,offensive
Wait bitch..Keep it simple never basic,offensive
Wait that's noooo butt naked bitch &#128514;&#128514;&#128514;&#128514;&#128514; awwwww boy!!!!!!,offensive
Wait. What in the mudda cunt hypocrisy,offensive
Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.,offensive
Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;,offensive
Waka bitch bad fr,offensive
Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230; http://t.co/rN6nnnynXv,offensive
Wake up bitches,offensive
Walk in the party boot up yo hoe,offensive
Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop,offensive
"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!",offensive
"Walked in wit a new bitch on me, got niggas mad but I know it",offensive
Walked into a party and they was playin Nelly - Air Force Ones. I walked outta that bitch immediately and littered in their yard,offensive
Wallah I'll drop kick this bitch,offensive
Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.,offensive
"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!",offensive
Want some cheese with that whine bitch ?!,offensive
Want to cry cause of the girls at La fitness ... Imma bitch,offensive
Wanted to eat her pussy from the back but she's sleep...smh,offensive
Warriors ain't winning shit if Curry keep playin like a bitch,offensive
Was in kimball gym today boy if they had the carter&amp; kimball it that hoe it would've been stupid,offensive
Wash up hoe,offensive
Watch how i stop talking &amp;&amp; the bitch still tweets,offensive
"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!",offensive
Watch my Twitter bitch,offensive
"Watch the blacks and whiggers cry:

http://t.co/EmluwbbOgW",offensive
Watch yo hoe,offensive
Watching Deadly Women. This malicious bitch left 50 babies out in the sun so they can bake to death. Wtf.,offensive
Watching Forrest Gump has taught me that these bitches wanna hoes until they're tired,offensive
"Watchu smiling in da can foe nigguh,",offensive
Water whippin bitch that bobby buschi,offensive
Wats up with ppl calling me foriegn bitch now,offensive
Wave &#127754; or get Splashed &#128166; on!!! #SplashGang ya bitch you!!,offensive
Way too many pussies who just lay down and do nothing in my generation. Both literally and figuratively.,offensive
Wayne crazy.... New Orleans ass nicca lol,offensive
"Wayne went ape shit on tht ""Krazy""",offensive
We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas,offensive
We ain't really wit that talkin bitch we bout that action,offensive
We are back bitches! @vnpacheco21 @xoxoclaire_ @treyhunter_ @Medgmon @delaney_jade @sean_steezy @alexistiefa,offensive
We are the only fan base who by and large gives a crap that Rodgers chews his guys out. Nobody bitches about this for Brady and Manning.,offensive
We been passed dem niccas yrs ago fr,offensive
We both have hella hoes but I swear all I want is you,offensive
"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out.
Never happened &#128514;&#128514;&#128514;&#128514;",offensive
We can't trust these hoes fam http://t.co/INvr9Wnccv,offensive
We cocky yea bitch we cocky.,offensive
We delivering bitch!!!!,offensive
We don't hire bitches,offensive
We don't love them hoes !,offensive
We don't love these hoes,offensive
"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP",offensive
We don't play &#127936; bitch there's no take backs,offensive
We don't pop out bitch we slide,offensive
"We don't want yo bitch mane, we just wanna have fun with her.",offensive
"We got gin, mad blunts and bitches sucking dick",offensive
"We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7",offensive
We in this bitch!!! http://t.co/jKqld5vodm,offensive
"We just chasing O's round here. We ain't chasing hoes round here 
&#128176;&#128181;. &#127939;&#128168; &#128581;",offensive
We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;,offensive
We know you fat hoes are not big boned your jus fat af !,offensive
We live ina generation where we praise these hoes.,offensive
We need a UT expose hoes page hmmmmm !,offensive
We need hoes,offensive
We need to start having a fantasy team of UT hoes lol,offensive
We ran thru the bitch you fallin in love with!,offensive
We so deep in this bitch we might drown,offensive
We trash,offensive
We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches,offensive
"We'll catch them hoes later, stay on ya grind",offensive
We're a good match cuz we both retarded...n weed,offensive
Weazy bitch birdman jr http://t.co/wXNX94BzoC,offensive
Webbie to retarded,offensive
Weed nigguh.. Retweet that,offensive
Weef fitm is that life fuck flappy bird,offensive
Weird ass bitches,offensive
Welding with your shirt off is the redneck version of tanning lol,offensive
Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money .one,offensive
Well I'm back on the prowl for a bad bitch,offensive
Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;,offensive
Well dayum RT @Tristine214: I seen you bitches knocking censor tags off your clothes on your patio with hammers http://t.co/tWE3VY0Bk5,offensive
Well done? What a coon.,offensive
Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,offensive
Well i feel like a bitch.. &#128530;,offensive
Well isnt that a bitch 2 wildcards are going to the #WorldSeries,offensive
"Well now that I'm basically gone full retard, lets get blasted",offensive
Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.,offensive
Well they do now haha RT @laydeesweets: I just think these bitches are confused. Like i'm wife. #TheyAintKnow?! Lol @VivaLAJuicyy69,offensive
Well your a little cunt !,offensive
"Well, jhud is giving me 'bae just got home from work and Ima throw the pussy at him' http://t.co/2KBSxaMddg http://t.co/EsZjSuqYIQ",offensive
"Well,is he gonna take da bitch or naw?",offensive
Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.,offensive
"Welp! &#8220;@FemaIeStruggle Me: Baby I cooked

Bae: What's for dinner?

Me: That bitch you been texting http://t.co/pOxpYQ5Eiy",offensive
Wen yu see uh bad bitch n wanna holla say Ayyy,offensive
Went ya bitch house now she not a virgin anymore,offensive
Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win,offensive
Westside nicca!,offensive
Wet bitches http://t.co/fm7UDyku,offensive
"What America teaches people: if you bitch about something enough, you'll get what you want.",offensive
What I hate about edm festivals is the people who bitch about the line up. #STFU,offensive
What I look like ho? I look like YES and you look like NO! @NICKIMINAJ,offensive
What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets http://t.co/7YaYdatE,offensive
What a bitch.. #pshh,offensive
What a dumb bitch,offensive
What a fucking retard,offensive
What a hoe lol,offensive
"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot.",offensive
What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. @joederosacomedy @TheCumiaShow,offensive
What a wifey would understand a hoe could never comprehend,offensive
What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,offensive
What if I was on my ass that mean she get half of my cash? Man that bitch can kiss my ass,offensive
What is Twitter even for? Lmao This hoe wack af,offensive
What is up my twitta niccas!,offensive
What jealous hoe made this? http://t.co/95rdO7RHvq,offensive
What kind of bitch ass throw was that Alex. Fuck.,offensive
What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches,offensive
What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie,offensive
What mad cunt created masturbating? That dude needs a high 5...,offensive
What made this niggah say that out his mouth,offensive
What makes you lose your temper? &#8212; dumb ass bitches who talk shit but won't walk a mil in you own shoes http://t.co/1V4dpwHeUl,offensive
What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ,offensive
What restaurant drugs tests hahahaha that's fuckin trash,offensive
What state got the best pussy? &#128064;,offensive
What that bitch Tryna say,offensive
What the FUCK? THO? REALLY? The Entire FUCKING #World #MEDIA is has gone #Obama #retarded not to know #medical #science PROTOCOLS? #wuh?,offensive
What the fuck kind of redneck commercial was that???? #indycar,offensive
What the hell are we doing with pussy rules that soldiers don't carry weapons 24/7 on base? They are trained. Liberal crap &amp; people die.,offensive
What these bitches want from a nicca .. &#128553;&#128553;,offensive
"What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us..",offensive
What time jamboree start Thursday. So I ca smile for the ugly hoes. &#128514;&#128128;,offensive
What u don't do another hoe will,offensive
What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back,offensive
What up twats? I mean twits... &#128522;,offensive
What was that knob to get shit back in focus when it started getting fuzzy?,offensive
What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf,offensive
What you doing bitch suck it don't bite it,offensive
What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies,offensive
What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's,offensive
What you saying hoe?,offensive
"What's a Queen without a King?

...A lonely ass bitch!",offensive
What's really funny bout this pic is I'm sure they believe them hoes is bad &#128514;&#128514;&#128514;&#128514; http://t.co/15R8WoqXHd,offensive
What's retarded is that I actually love my job and have a really weird passion for it.,offensive
What's that makeup called on your cheeks? I call it bitch spots lmao,offensive
"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!",offensive
