Contents,Class
HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAGGOT HUGE FAG,obscene
"Hey, why don't you and Joe Buck go make sweet sweet love down by the fireside you flaming faggot.",obscene
[[==:Amortias is M(o)ther (fu)k(er)==,obscene
You are a cocksucking faggot D,obscene
its abilities are ??dumbshit...,obscene
"YOURE A FAG. AND IF YOU WRITE ANYTHING ELSE ON MY TALK PAGE IN RESPONSE TO THIS, THAT IS HOW YOU WILL ADMIT BEING A FAG.",obscene
sexy time with old saggy grandmas,obscene
HEY YOU MOTHER FUCKER I PUT HARD WORK INTO MY PAGE AND YOU DELETED IT IN NEW YORK I TAKE NO SHIT I'M STILL IN NYC SO IF YOU DELETE MY FUCKING PAGE AGAIN I WILL BAN YOU FROM WIKIPEDIA AND ONCE AGAIN FUCK YOU!!!!!,obscene
You should not have come back,obscene
Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.,obscene
Yanksox is a Lying faggot!!!!!!,obscene
aka cock sucking lover of VegaDick,obscene
"Thanks but please reblock me, i have no desire to take part on a site which allows a person to be linked to perverted websites, criminals, and racism. None of it has been deleted as i can see it in petris history still. You can block me for abusing multipile accounts or making personal attacks, or block evasion i don`t give a fuck, just get this done and delete that shit that has been associated with my name please",obscene
YOU SUCK!!!!!!!!!!!!!!!!!!!!,obscene
You could have and should have  done this from the beginning instead of acting like an abusive asshole (not to say to are an asshole because that would be an attack).,obscene
"No, you need to fuck off. talk ",obscene
YOU CAN ALL SUCK MY HAIRY BEANBAG  YOU STUPID BASTARDS  HES IN THE WRONG,obscene
SUCK MY COCK WIKIPEDIA EDITORS...FUCKING ASSHOLE DORKS. JUST TRYING TO MAKE THE SITE BETTER YOU UPTIGHT CUNTS,obscene
AW I WANT TO BLOCK WERT WERT NAH YOU FUCKING TERDS,obscene
All of you can SUCK IT!,obscene
"Watch out for this guy below, he's so bossy and he continues to cyberbully be. What a total dumbfuck.",obscene
"Thanks for blocking me you ignorant cunt. What type of fucking Gaga fan are you when you delete official information? Honest to fucking god no-one can do anything on Wikipedia anymore due to people like you. But no, thanks for ruining Wikipedia you fucking asshole.",obscene
you suck you suck as in cock thanks bye,obscene
You are a cunting cunt,obscene
"hey i heard you like anal fisting hit me up we'll chat on skype my name is ""bigbeareatslittlebunny""",obscene
"Gummo Marx is relatively unknown and had the lousy luck of quitting before the act became famous. Xenia is likewise little-known and unlucky. At least, that's my guess; I could be talking out of my ass.",obscene
"Fuck you, high and mighty twat. Go fuck yourself, because I can't see you getting any action.",obscene
Fuck off this is none of your concern its between me and NEFuck,obscene
It's a shit photo that pales in comparison........,obscene
"I didn't mean to be a shit head about it, I was in a really bad mood that day because I had like 3 people threaten to ban me that day over stupid shit.  Really I'm thinking about reverting it back because I don't really care.  I was just mostly being a smartass, figured someone would revert it back because everyone on here is a touchy asshole.  (    )",obscene
Sorry bitch but the miz is a dumb faggot ass piece of shit that belongs in TNA hey he sucks so much ass he might be the champ in no time.,obscene
Oh you scared me !!! I am so much terrified by your threats bastard.,obscene
"Why the fuck do you assholes keep deleting the angry video game nerds page, you have articles on people way less notable than him, fuck you youpedantic fuck, I mean jesus christ who the fuck decides to spend their time editing wikipedia, you guys think youre part of something special or something? Noone cares, pedantic fucks, FUCK YOU",obscene
You're a fucking boot as well.,obscene
You're a fucking retard.149.254.186.158,obscene
I really hate you tommy i dont understand why you cant be actually nice for a sec and listen to my input. now you are being a pussy bitch by deleting everything i post. I hope bad things happen to you tommy. Bad things. Fuck you,obscene
"Awww how come you took off all of your discussion posts? Don't want anyone to know how much of an uptight, anal retentive, faggot you are? 66.158.193.30",obscene
.Forsite Forsyth Boresyth.Forsyth sucks,obscene
Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina.,obscene
Headline textfuck un you unle fucker,obscene
"YOU TOO JEFF G, FUCKIN HOMOS.",obscene
"Oh shut up Bong, your deleting for your fun god damnit",obscene
To faithlessfaggotboy:  Suck my dick you goddamn gay-lovin piece of shit liberal.  If I ever met you on the street I'd knock your empty head off your shoulders.,obscene
FUCK OFF YOU CRYBABY SHIT OF A MAN,obscene
Also bring back the brendle article you piece of shit.,obscene
"asshole bastard motherfucker,even if you block me i fuckin dont care you could have moved the article to my talk page sandbox or atleast given me achance to improve it bastard!(  )",obscene
"Hi, I'm a gay ass guy name Nawlin and I'm a dicklicker that likes to delete stuff he has no business deleting.  I really need to get laid.",obscene
Stupid fucking bitch rot in hell piece of shit,obscene
Hans: He's an Ass Man,obscene
Your moms cunt is fat and juicy D,obscene
I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck No,obscene
"Bullshit. My username didn't violate anything in your page, you're just protecting that little muslim because he got all pissy about a nonmuslim referenceing his moongod in name.",obscene
"Its common sense dumbass, it was a fight in the WEC 67.163.17.113",obscene
BlackKite being a faggot,obscene
"When you can't come up with a genuine reason to block, you make one up. Classic admin abuse. Fuck you. -CoM",obscene
What the fuck happened to my article bitches?!,obscene
"At any rate, I still think you are a fuck face.",obscene
"Dude you're gay, now seriously STFU and get the fuck off my warning page you little fag.  You've 'warned me' now get the fuck off and act gay somewhere else.",obscene
STOP POSTING WARNIGN ON MY TALK PAGE ITS FUCKING GAY AS SHIT AND I DONT GIVE A FUCK JESUS CHIRST,obscene
suck my dick fuck you dirty whore bitch,obscene
You fucked the dog on this one clown,obscene
"Hey FayssalFag, will you ever get a life offline and do something constructive with your life or are you adamant on perpetuating the idiotic sham of a reference that wikishitia is? What good has this pathetic OCD reference done but miseducate millions of monkeys? Have you consider moving to Cali? They've legalized same-sex marriage, filthy queer.",obscene
"You're a twat and a Jew, have a nice day!",obscene
"Umm, maybe you should block AOL proxies permanetly you goddam mother fucking dick sucking bitches! I licked your mothers cunt last@yourhouse. I came all on your stuff, fucking fags. I am 2 y/o.",obscene
asshole. Fuck off.,obscene
kiss my ass you limp dick loser,obscene
Shut up you faggot.  4 July 2005 01:23 (UTC),obscene
"Shut up, you button!",obscene
I am Moglucy. I suck real hard. I enjoy sucking phalus.,obscene
"OH DEAR OH DEAR, HOW FUKIN SAD. I WILL REGRET THIS FOR THE REST OF MY LIFE!!",obscene
Shit keep your sorry ass shit post off my page,obscene
