Contents,Class
"@jimboslice_13 ""Never knew rape was a culture"" well COLOR ME SHOCKED to find you to be as ignorant as your 1st impression implies",sexism
RT @stdan99 Call me sexist I guess but I just can't do female commentators wanted to watch #CINvLOU but watching #FLAvMISS instead,sexism
RT @Stef_C_80: Call me sexist but this is exactly why girls should not be taking serious with football! 3nil down and she's smiling http://?,sexism
RT @AverageSpursfan I'm not sexist but fuck me half of the women yids on Twitter are fucking clueless,sexism
RT @Sam_Evs23: Im not sexist but most women today will take up all the best seat in the pubs/clubs when they have no clue what's going on #?,sexism
BELIVE @PatSayDat I let females know they don't run shit round here. I'm not sexist but I do BELIVE in showing respect where it's due.,sexism
"RT @patrick_fish3 Im not sexist, but 2 girl refs. Really",sexism
"RT @URBINA52 @my_sweetness_ I'm not sexist, but show me a good women driver... One in a million lol",sexism
RT @jkronenwetter18: Call me sexist or a pig or whatever but the only 2 women that should be allowed to do anything with sports: Erin Andre?,sexism
RT @jkronenwetter18: @brirourk like they honestly know the most of any women at ESPN. They also just happen to be the sexiest,sexism
"@jkronenwetter18 I'm sure the commentators you DON'T find attractive make less money, because your opinion matters so much.",sexism
RT @gottaCOPEwithit I'm not sexist but women in letterman'a jackets look so weird to me,sexism
RT @pauleldridge2 I'm not sexist but I can not stand women commentators,sexism
RT @bennyd40 Not sexist but I'm getting a little tired of female announcers.,sexism
"RT @jonny_stallone: Call me sexist when it comes to football idc. I hate when girls put up a pic of a ""hot"" guy and thats the team they're ?",sexism
"http://t.co/ht4FBQ6zUT @maizerage13 ""@trutherbot: http://t.co/O9AeJP6JR8"" call me sexist idgaf, but this is true",sexism
"That's the definition of sexism??? @CepedaAriana Call me sexist, I just feel men &amp; women have their appropriate roles in life",sexism
"RT @maizerage13: You sound dumb end of story, quit crying and making a big deal of little things tf @YesYoureSexist",sexism
10-to-1 odds this guy faints after one punch @AaronObviously I'm not sexist but girls can't fight and if you think you can you need to stop,sexism
"""Females"" and ""guys."" @AwkwardEP I'm not sexist but a lot of females lack true logic sometimes. A lot of guys are just dumb though.",sexism
RT @IsaiahBlood Peyton Manning need to change his name to Peyton Girling. Because that's how he's throwing. #nooffenseladies #notsexist,sexism
RT @cpham_15: Girls that are cheering for a team bc they think one of the players is hot need to get back in the kitchen #NotSexist #JustTh?,sexism
"RT @sensip40 Call me sexist but the true definition of a #goddess is a good house wife &amp; mother who also has good health,looks and physique",sexism
RT @sensip40: The broken ladies of my and younger generations fail this description in one way or another. And the men are to feminine to d?,sexism
"Wow, you're a huge asshole! @JonTaylorr I'm not sexist, but women's football should be in the Paralympics.",sexism
"Judging by your username alone, yeah, you are. @skateparkslut I'm not sexist, but I really dislike the majority of teenage girls",sexism
RT @metin_gozde I remember when I used to refuse to get on the bus if a woman was driving it #NotSexist,sexism
RT @alexxxarich: Go ahead and call me sexist but scandalous women are wayyy lower in my book than scandalous men. Mainly cause I want to be?,sexism
@JohnJohnisKilla Call me sexist or whatever it is but there's a BIG difference 2 guys and girls there is no equality in ability in general,sexism
RT @KingAreed: Call me sexist or whatever but if ur my gf/woman/wife keeping the house(exception our room) laundry &amp; folding clothes is a M?,sexism
RT @_katieorsini not sexist but female comedians are so shit,sexism
"RT @bazjayuu: @rachdancey @joanne_pardoe @tracci74 typical female, wants everything :-)",sexism
"RT @LobnaTM of course there are exceptions, but women are bad drivers. I'm sorry but it's true #NotSexist",sexism
RT @RobDurbinn I'm not sexist but women rappers are a bigger joke than the WNBA,sexism
"RT @basyoni95 I'm not sexist , but a lady Assassin just isn't right .. #AssassinsCreedLiberation",sexism
RT @rfc884: I'm not sexist but I bet if I had one month of training I could do all these snowboard tricks the girls are doing and I've neve?,sexism
RT @Bilal_Ali90 Not sexist but these Asian girls hu cant cook..yall better find a good divorce lawyer,sexism
"RT @David_Franzen13 Call me sexist if you'd like, but I just cannot watch women's hockey. So boring.",sexism
"RT @Jus_HollyWood Call me sexist but 98% of y'all women cannot drive man, and 100% of y'all read this and said ""not me"" in y'all head",sexism
RT @Integrated_me Call me sexist but BJP male volunteers are more intelligent than female http://t.co/WaIYyTxIWb,sexism
RT @ZoeHarris9 Call me sexist but watching women play rugby is just plain wrong #weird,sexism
I don't think men should be allowed to have opinions. @Rhace138 Call me sexist but I don't think women should be allowed to grow beards,sexism
"RT @mugnezee Not sexist , but watching girls ice hockey is really painful .. What are you doing ???",sexism
"RT @trippr13 Not sexist but, I can't listen to a woman talk about men's basketball #ainthappenin",sexism
"Who gives a flying fuck? @Rhace138 Again, call me sexist but men shouldn't get lower back tattoos",sexism
"Says more about you than about them. @WizardryOfOzil I'm not sexist, but a female standup comedian has never successfully made me laugh.",sexism
RT @KBrnnr I'm not sexist but that female ref just made an awful awful call that could cost the Magic the game. Bunch of garbage that was!,sexism
RT @ShaunMichael80 I'm not sexist..but man Women's Basketball on ESPN is unwatchable,sexism
"RT @WizardryOfOzil: RT @YesYoureSexist: ""Says more about you than about them. @WizardryOfOzil"" not when my opinion is abnormally popular.",sexism
"RT @WizardryOfOzil: @DeusExJuice @YesYoureSexist I have watched several female comedians on several occasions, to my memory I have not laug?",sexism
RT @MasonTillIDie: @WizardryOfOzil @DeusExJuice @YesYoureSexist - people are too damn sensitive lol,sexism
RT @Bruns_ProV1 I'm not sexist but the Men's skill sets and abilities are just leagues above the women's. Much more entertaining. #Olympics,sexism
"RT @stuartpaget5 Not sexist, but female football commentators just don't work, can't take it serious. Netball maybe",sexism
"RT @videogame554: I have no problem with woman being gamers, being in the gaming industry &amp; I'm not sexist but Anita is a fraud &amp; no one sa?",sexism
RT @screamingfuck I'm not sexist but I think sexism is hilarious,sexism
"Need what he's smoking @RajAshok5 Being feminist isnt sexist BUT ASKING LAWS &amp; INSISTING THAT WOMEN ARE CORRECT ALWAYS, MEN ARE CRIMINALS IS",sexism
RT @No_Berger Woman's half pipe is hard to watch... I'm not sexist but this is brutal. One finished run in the last 6 athletes #iwanttocry,sexism
RT @harry_t95 I'm not sexist but women's ice hockey is just naa,sexism
http://t.co/Vsgq8816oH @ofahmio Women and their big handbags *is* the problem of limited space in the.overcrowded train. #NOTSexist,sexism
"RT @GoJonnyBananas I hate tweeting this but, the blonde girl on the British curling team has extraordinary eyes #notsexist #justsaying",sexism
I see you use social media. @cmsteele96 I want all social media sites to go down for a week just to see how the girls react. #notsexist,sexism
RT @tHrAaLvLis: @YesYoureSexist Have you ever seen a penis????,sexism
RT @ryanbrimble I'm really not sexist but it's true what they say about women drivers #Thick,sexism
RT @CP2314 This is not sexist but I want to punch both of the girls from broad city #workaholics,sexism
RT @mrmodace i'm not sexist but the vast majority of women i know are pure evil,sexism
RT @Kaycz75 I'm not sexist but a lot of y'all. Females really ain't good for shit except catching semen.,sexism
"RT @AllxnCook Sorry, I'm really not sexist, but the stereotype has yet to prove me wrong about women drivers.",sexism
"RT @jmdunner I'm sorry, I'm not sexist but I cannot stand Doris Burke. #awful",sexism
"RT @Tom_Greenbean I'm not sexist, but women should not be refs",sexism
"RT @HipsterNudesGod: I'm not sexist but I truly believe that 9/10 women cannot drive idefk why the hell they can't, but they're deadly behi?",sexism
"RT @TheWoolerite I'm not sexist, but fuck, women's half pipe is weak.",sexism
"RT @BigRilesMMA: I'm not sexist but most women comics suck. They aren't funny, period. Lisa Lampanelli, Amy Shumer and a couple others, don?",sexism
RT @kushkingmorris: I can't even sit down and watch a period of women's hockey let alone a 3 hour class on it...#notsexist just not excitin?,sexism
RT @CamLaFontaine Put over 15 women in a room and lawwwwd knows what could happen. #NotSexist #JustScared,sexism
"RT @TylerBucket24 If I had a dollar for every time a girl has backed out and almost hit me, I'd have about 30 dollars #NotSexist #ButDamn",sexism
"RT @LouisRITHPotter I'm not sexist, but sometimes women proper need to stfu http://t.co/mgTp6Tst9N",sexism
RT @TH3THINK3R I'm not sexist but anyone that thinks males and females are equal or ever will be is naive,sexism
RT @screamingfuck I'm not sexist but fuck you females,sexism
RT @TexasSerge Chicks just aren't that funny....call me sexist,sexism
"RT @Loganopatrick Call me sexist but honestly mass majority of woman can't cut it in combat arms, it's a liability",sexism
LOL @itreeby call me sexist. But i really hate girl gamer teams. really really hate. lol.,sexism
"RT @A_Morris17 Call me sexist, but women's hockey just doesn't sound... Right.",sexism
*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,sexism
http://t.co/flERluQXq4 @molliejones_ i'm not sexist but there's something so off putting about girls liking the football #controversial,sexism
RT @TheRealFattLaff: Im not sexist but girls basketball is hilarious no matter what level it is. They all suck its annoying that it exists ?,sexism
I hope she kicks your ass out. @dm_vargas07 I'm not sexist but ... No female is ever gonna tell me what to do.. That includes my mom,sexism
http://t.co/ayOy83G6s0 @abbebarca I'm not sexist but women do cook nd clean better then us #ItsAcompliment,sexism
Maybe you don't like it that much. @EgoArchitect Id like to consider myself open minded. And not sexist. But...female UFC? What in the fuck,sexism
RT @TheRealFattLaff: @YesYoureSexist Thats not what I began with so...your dumb. But yeah I see what u mean the fact they all suck goes w/o?,sexism
